dest_psgc,dest_municipality,src_psgc,src_municipality,travel_time
86414000,SAN JUAN,86411000,PINTUYAN,4481.056800000001
86406000,LILOAN,86411000,PINTUYAN,2624.8320000000003
86403000,HINUNANGAN,86411000,PINTUYAN,6478.411200000002
86404000,HINUNDAYAN,86411000,PINTUYAN,6037.646400000002
86405000,LIBAGON,86411000,PINTUYAN,4556.0304000000015
86401000,ANAHAWAN,86411000,PINTUYAN,5390.049600000002
86419000,LIMASAWA,86411000,PINTUYAN,13537.716000000002
86416000,SILAGO,86411000,PINTUYAN,7753.884000000004
86418000,TOMAS OPPUS,86411000,PINTUYAN,6569.006400000002
86413000,SAN FRANCISCO,86411000,PINTUYAN,1815.7248000000004
86412000,SAINT BERNARD,86411000,PINTUYAN,4234.807200000001
86417000,SOGOD,86418000,TOMAS OPPUS,1252.0560000000005
86402000,BONTOC,86418000,TOMAS OPPUS,961.236
86415000,SAN RICARDO,86418000,TOMAS OPPUS,6798.211200000001
86408000,MACROHON,86418000,TOMAS OPPUS,2822.3352000000004
86409000,MALITBOG,86418000,TOMAS OPPUS,929.4552
86410000,PADRE BURGOS,86418000,TOMAS OPPUS,2067.3288
86414000,SAN JUAN,86418000,TOMAS OPPUS,5083.452
86406000,LILOAN,86418000,TOMAS OPPUS,4161.9744
86403000,HINUNANGAN,86418000,TOMAS OPPUS,7080.8064
86404000,HINUNDAYAN,86418000,TOMAS OPPUS,6640.0416000000005
86405000,LIBAGON,86418000,TOMAS OPPUS,2012.976
86401000,ANAHAWAN,86418000,TOMAS OPPUS,5992.444799999999
86419000,LIMASAWA,86418000,TOMAS OPPUS,6968.709599999998
86416000,SILAGO,86418000,TOMAS OPPUS,8356.2792
86411000,PINTUYAN,86418000,TOMAS OPPUS,6569.006400000002
86413000,SAN FRANCISCO,86418000,TOMAS OPPUS,5193.561599999999
86412000,SAINT BERNARD,86418000,TOMAS OPPUS,4837.2024
86417000,SOGOD,86413000,SAN FRANCISCO,3964.3536
86402000,BONTOC,86413000,SAN FRANCISCO,4280.3496
86415000,SAN RICARDO,86413000,SAN FRANCISCO,2044.9296000000004
86408000,MACROHON,86413000,SAN FRANCISCO,8015.896799999997
86409000,MALITBOG,86413000,SAN FRANCISCO,6123.016799999999
86410000,PADRE BURGOS,86413000,SAN FRANCISCO,7260.890399999998
86414000,SAN JUAN,86413000,SAN FRANCISCO,3105.612
86406000,LILOAN,86413000,SAN FRANCISCO,1249.3872
86403000,HINUNANGAN,86413000,SAN FRANCISCO,5102.9664
86404000,HINUNDAYAN,86413000,SAN FRANCISCO,4662.2016
86405000,LIBAGON,86413000,SAN FRANCISCO,3180.5856
86401000,ANAHAWAN,86413000,SAN FRANCISCO,4014.604800000001
86419000,LIMASAWA,86413000,SAN FRANCISCO,12162.271199999996
86416000,SILAGO,86413000,SAN FRANCISCO,6378.439200000002
86411000,PINTUYAN,86413000,SAN FRANCISCO,1815.7248000000004
86418000,TOMAS OPPUS,86413000,SAN FRANCISCO,5193.561599999999
86412000,SAINT BERNARD,86413000,SAN FRANCISCO,2859.3624
86417000,SOGOD,86412000,SAINT BERNARD,3607.9944
86402000,BONTOC,86412000,SAINT BERNARD,3923.9904
86415000,SAN RICARDO,86412000,SAINT BERNARD,4464.012000000001
86408000,MACROHON,86412000,SAINT BERNARD,7659.537599999999
86409000,MALITBOG,86412000,SAINT BERNARD,5766.657599999999
86410000,PADRE BURGOS,86412000,SAINT BERNARD,6904.531199999998
86414000,SAN JUAN,86412000,SAINT BERNARD,375.996
86406000,LILOAN,86412000,SAINT BERNARD,1827.7752
86403000,HINUNANGAN,86412000,SAINT BERNARD,2601.0216
86404000,HINUNDAYAN,86412000,SAINT BERNARD,1932.5856000000003
86405000,LIBAGON,86412000,SAINT BERNARD,2824.2264000000005
86401000,ANAHAWAN,86412000,SAINT BERNARD,1284.9888
86419000,LIMASAWA,86412000,SAINT BERNARD,11805.912
86416000,SILAGO,86412000,SAINT BERNARD,3876.4944
86411000,PINTUYAN,86412000,SAINT BERNARD,4234.807200000001
86418000,TOMAS OPPUS,86412000,SAINT BERNARD,4837.2024
86413000,SAN FRANCISCO,86412000,SAINT BERNARD,2859.3624
