dest_psgc,dest_municipality,src_psgc,src_municipality,travel_time
83738000,ORMOC,83710000,BURAUEN,5593.761600000002
83706000,BARUGO,83710000,BURAUEN,3868.8408
83740000,PALOMPON,83710000,BURAUEN,8724.5424
83749000,TOLOSA,83710000,BURAUEN,2169.576
83719000,HILONGOS,83710000,BURAUEN,8513.279999999999
83722000,ISABEL,83710000,BURAUEN,8983.3008
83721000,INOPACAN,83710000,BURAUEN,7356.412799999999
83735000,MAYORGA,83710000,BURAUEN,1453.7736
83703000,ALBUERA,83710000,BURAUEN,4522.264800000001
83739000,PALO,83710000,BURAUEN,2367.6984
83734000,MATALOM,83710000,BURAUEN,9419.256
83745000,TABANGO,83710000,BURAUEN,8186.628000000002
83726000,KANANGA,83710000,BURAUEN,6111.698399999999
83725000,JULITA,83710000,BURAUEN,623.9592
83718000,DULAG,83710000,BURAUEN,1268.328
83746000,TABONTABON,83710000,BURAUEN,1463.4528000000005
83736000,MERIDA,83710000,BURAUEN,7613.472000000002
83715000,CARIGARA,83710000,BURAUEN,3905.892
83708000,BAYBAY,83710000,BURAUEN,5884.701600000001
83707000,BATO,83710000,BURAUEN,9011.2032
83730000,MACARTHUR,83710000,BURAUEN,2088.3888
83701000,ABUYOG,83710000,BURAUEN,2928.2256000000007
83744000,SANTA FE,83710000,BURAUEN,2056.8888
83731000,MAHAPLAG,83710000,BURAUEN,4504.2228000000005
83713000,CALUBIAN,83710000,BURAUEN,7518.416400000002
83741000,PASTRANA,83710000,BURAUEN,1559.1167999999998
83742000,SAN ISIDRO,83710000,BURAUEN,8191.634400000003
83728000,LA PAZ,83710000,BURAUEN,1045.404
83714000,CAPOOCAN,83710000,BURAUEN,4178.613600000001
83702000,ALANGALANG,83710000,BURAUEN,2603.9952000000003
83705000,BABATNGON,83710000,BURAUEN,4931.654399999999
83750000,TUNGA,83710000,BURAUEN,3116.7900000000004
83729000,LEYTE,83710000,BURAUEN,6174.338399999999
83733000,MATAG-OB,83710000,BURAUEN,7203.844799999999
83751000,VILLABA,83710000,BURAUEN,8183.840400000002
83720000,HINDANG,83710000,BURAUEN,8013.851999999999
83723000,JARO,83710000,BURAUEN,2589.0624000000003
83717000,DAGAMI,83710000,BURAUEN,880.0655999999999
83724000,JAVIER (BUGHO),83710000,BURAUEN,1919.0016
83743000,SAN MIGUEL,83710000,BURAUEN,3430.5912
83748000,TANUAN,83721000,INOPACAN,7882.063200000003
83738000,ORMOC,83721000,INOPACAN,5122.7784
83706000,BARUGO,83721000,INOPACAN,9583.826400000002
83740000,PALOMPON,83721000,INOPACAN,8253.5592
83749000,TOLOSA,83721000,INOPACAN,7498.44
83719000,HILONGOS,83721000,INOPACAN,1156.8671999999997
83722000,ISABEL,83721000,INOPACAN,8512.3176
83710000,BURAUEN,83721000,INOPACAN,7356.412799999999
